id,student_id,genre,vocabulary_and_language_complexity,sentence_structure,themes_and_content,overall,question_text,question_difficulty,question_type_id,question_type,correct_answer,answer_by_student,exam_hour,attention_level,student_age,student_grade,time_bound,correctness_ratio_by_student,comparison_result
2780,57,1,Challenging,Moderate,Challenging,Challenging,Why couldn't John find Jane?,4,1,2,A,C,16,8,10,5,in_time_bound,0.222222222,0
2794,58,1,Challenging,Moderate,Challenging,Challenging,Why couldn't John find Jane?,4,1,2,A,C,15,4,10,5,in_time_bound,0.66,0
2793,59,1,Challenging,Challenging,Difficult,Challenging,Why couldn't John find Jane?,4,1,2,A,A,15,4,9,4,in_time_bound,0.588235294,1
2796,60,1,Challenging,Moderate,Challenging,Challenging,Why couldn't John find Jane?,4,1,2,A,C,12,3,10,5,in_time_bound,0.48,0
2768,61,1,Challenging,Moderate,Challenging,Challenging,Why couldn't John find Jane?,4,1,2,A,C,3,8,10,5,in_time_bound,0.475,0
2782,62,1,Challenging,Moderate,Challenging,Challenging,Why couldn't John find Jane?,4,1,2,A,C,16,8,10,5,in_time_bound,0.619047619,0
2785,63,1,Challenging,Moderate,Challenging,Challenging,Why couldn't John find Jane?,4,1,2,A,C,16,8,10,5,in_time_bound,0.26984127,0
2773,71,1,Challenging,Moderate,Challenging,Challenging,Why couldn't John find Jane?,4,1,2,A,A,3,8,10,5,in_time_bound,0.568421053,1
2837,1,1,Challenging,Challenging,Difficult,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,12,3,9,4,in_time_bound,0.549883991,1
2827,1,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,15,4,10,5,in_time_bound,0.549883991,1
2814,1,1,Difficult,Difficult,Extremely Difficult,Difficult,How was Jane displaced from the window-seat?,4,1,2,C,C,16,8,8,3,in_time_bound,0.549883991,1
2836,7,1,Challenging,Challenging,Difficult,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,B,12,3,9,4,in_time_bound,0.349206349,0
2816,11,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,16,8,10,5,in_time_bound,0.552763819,1
2835,12,1,Challenging,Challenging,Difficult,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,12,3,9,4,in_time_bound,0.557291667,1
2832,15,1,Challenging,Challenging,Difficult,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,12,3,9,4,in_time_bound,0.571658615,1
2821,16,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,16,8,10,5,in_time_bound,0.438461538,1
2833,17,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,B,12,3,10,5,in_time_bound,0.608264463,0
2822,19,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,A,16,8,10,5,in_time_bound,0.318181818,0
2834,20,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,12,3,10,5,in_time_bound,0.498896247,1
2830,22,1,Challenging,Challenging,Difficult,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,12,3,9,4,in_time_bound,0.604774536,1
2825,25,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,16,8,10,5,in_time_bound,0.573426573,1
2826,28,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,2,8,10,5,in_time_bound,0.731343284,1
2813,33,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,11,6,10,5,in_time_bound,0.637554585,1
2805,34,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,3,8,10,5,in_time_bound,0.598802395,1
2806,35,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,B,3,8,10,5,in_time_bound,0.26,0
2804,36,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,D,3,8,10,5,in_time_bound,0.35,0
2807,37,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,3,8,10,5,in_time_bound,0.46,1
2809,38,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,3,8,10,5,in_time_bound,0.28,1
2810,39,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,3,8,10,5,in_time_bound,0.383333333,1
2811,40,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,B,3,8,10,5,in_time_bound,0.4,0
2812,41,1,Moderate,Moderate,Moderate,Moderate,How was Jane displaced from the window-seat?,4,1,2,C,C,9,6,11,6,in_time_bound,0.621052632,1
2818,53,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,B,16,8,10,5,in_time_bound,0.317460317,0
2824,54,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,16,8,10,5,in_time_bound,0.333333333,1
2819,55,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,16,8,10,5,in_time_bound,0.504132231,1
2823,56,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,B,16,8,10,5,in_time_bound,0.342592593,0
2815,57,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,D,16,8,10,5,in_time_bound,0.222222222,0
2829,58,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,15,4,10,5,in_time_bound,0.66,1
2828,59,1,Challenging,Challenging,Difficult,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,B,15,4,9,4,in_time_bound,0.588235294,0
2831,60,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,D,12,3,10,5,in_time_bound,0.48,0
2803,61,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,3,8,10,5,in_time_bound,0.475,1
2817,62,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,16,8,10,5,in_time_bound,0.619047619,1
2820,63,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,16,8,10,5,in_time_bound,0.26984127,1
2808,71,1,Challenging,Moderate,Challenging,Challenging,How was Jane displaced from the window-seat?,4,1,2,C,C,3,8,10,5,in_time_bound,0.568421053,1
2872,1,1,Challenging,Challenging,Difficult,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,12,3,9,4,in_time_bound,0.549883991,0
2862,1,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,15,4,10,5,in_time_bound,0.549883991,0
2849,1,1,Difficult,Difficult,Extremely Difficult,Difficult,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,16,8,8,3,in_time_bound,0.549883991,0
2871,7,1,Challenging,Challenging,Difficult,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,12,3,9,4,in_time_bound,0.349206349,0
2851,11,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,16,8,10,5,in_time_bound,0.552763819,0
2870,12,1,Challenging,Challenging,Difficult,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,12,3,9,4,in_time_bound,0.557291667,0
2867,15,1,Challenging,Challenging,Difficult,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,12,3,9,4,in_time_bound,0.571658615,0
2856,16,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,16,8,10,5,in_time_bound,0.438461538,0
2868,17,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,12,3,10,5,in_time_bound,0.608264463,0
2857,19,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,16,8,10,5,in_time_bound,0.318181818,0
2869,20,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,12,3,10,5,in_time_bound,0.498896247,0
2865,22,1,Challenging,Challenging,Difficult,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,12,3,9,4,in_time_bound,0.604774536,0
2860,25,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,16,8,10,5,in_time_bound,0.573426573,0
2861,28,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,A,2,8,10,5,in_time_bound,0.731343284,1
2848,33,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,11,6,10,5,in_time_bound,0.637554585,0
2840,34,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,3,8,10,5,in_time_bound,0.598802395,0
2841,35,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,3,8,10,5,in_time_bound,0.26,0
2839,36,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,3,8,10,5,in_time_bound,0.35,0
2842,37,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,3,8,10,5,in_time_bound,0.46,0
2844,38,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,3,8,10,5,in_time_bound,0.28,0
2845,39,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,3,8,10,5,in_time_bound,0.383333333,0
2846,40,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,3,8,10,5,in_time_bound,0.4,0
2847,41,1,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,9,6,11,6,in_time_bound,0.621052632,0
2853,53,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,16,8,10,5,in_time_bound,0.317460317,0
2859,54,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,16,8,10,5,in_time_bound,0.333333333,0
2854,55,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,A,16,8,10,5,in_time_bound,0.504132231,1
2858,56,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,16,8,10,5,in_time_bound,0.342592593,0
2850,57,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,16,8,10,5,in_time_bound,0.222222222,0
2864,58,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,15,4,10,5,in_time_bound,0.66,0
2863,59,1,Challenging,Challenging,Difficult,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,15,4,9,4,in_time_bound,0.588235294,0
2866,60,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,12,3,10,5,in_time_bound,0.48,0
2838,61,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,3,8,10,5,in_time_bound,0.475,0
2852,62,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,16,8,10,5,in_time_bound,0.619047619,0
2855,63,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,B,16,8,10,5,in_time_bound,0.26984127,0
2843,71,1,Challenging,Moderate,Challenging,Challenging,Which of the following best describes how Jane usually conducts herself around John?,4,1,2,A,D,3,8,10,5,in_time_bound,0.568421053,0
2897,1,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,15,4,10,5,in_time_bound,0.549883991,1
2907,1,1,Challenging,Challenging,Difficult,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,12,3,9,4,in_time_bound,0.549883991,1
2884,1,1,Difficult,Difficult,Extremely Difficult,Difficult,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,16,8,8,3,in_time_bound,0.549883991,1
2906,7,1,Challenging,Challenging,Difficult,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,12,3,9,4,in_time_bound,0.349206349,1
2886,11,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,A,16,8,10,5,in_time_bound,0.552763819,0
2905,12,1,Challenging,Challenging,Difficult,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,12,3,9,4,in_time_bound,0.557291667,1
2902,15,1,Challenging,Challenging,Difficult,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,12,3,9,4,in_time_bound,0.571658615,1
2891,16,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,C,16,8,10,5,in_time_bound,0.438461538,0
2903,17,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,12,3,10,5,in_time_bound,0.608264463,1
2892,19,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,C,16,8,10,5,in_time_bound,0.318181818,0
2904,20,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,12,3,10,5,in_time_bound,0.498896247,1
2900,22,1,Challenging,Challenging,Difficult,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,12,3,9,4,in_time_bound,0.604774536,1
2895,25,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,16,8,10,5,in_time_bound,0.573426573,1
2896,28,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,2,8,10,5,in_time_bound,0.731343284,1
2883,33,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,11,6,10,5,in_time_bound,0.637554585,1
2875,34,1,Challenging,Moderate,Challenging,Challenging,"ÂÂ¢ÂÃ¤ÂÂÂHe bullied and punished me; not two or three times in the week, nor once or twice in the day, but continually' Why does Jane choose to explain the frequency of John's bullying in this way?",4,2,1,D,D,3,8,10,5,in_time_bound,0.598802395,1
