Source,PassageName,QuestionId,Grade,Complexity
worksheet,secret garden,7,5,3
worksheet,secret garden,8,5,2
worksheet,secret garden,9,5,4
worksheet,secret garden,10,5,4
worksheet,secret garden,11,5,4
worksheet,secret garden,12,5,3
worksheet,secret garden,13,5,2
worksheet,secret garden,14,5,4
worksheet,secret garden,15,5,1
worksheet,secret garden,1,6,1
worksheet,secret garden,2,6,1
worksheet,secret garden,3,6,1
worksheet,secret garden,4,6,2
worksheet,secret garden,5,6,1
worksheet,secret garden,6,6,2
worksheet,secret garden,7,6,2
worksheet,secret garden,8,6,1
worksheet,secret garden,9,6,3
worksheet,secret garden,10,6,3
worksheet,secret garden,11,6,3
worksheet,secret garden,12,6,2
worksheet,secret garden,13,6,2
worksheet,secret garden,14,6,3
worksheet,secret garden,15,6,1
worksheet,sense,1,3,4
worksheet,sense,2,3,5
worksheet,sense,3,3,5
worksheet,sense,4,3,5
worksheet,sense,5,3,4
worksheet,sense,6,3,5
worksheet,sense,7,3,5
worksheet,sense,8,3,5
worksheet,sense,9,3,5
worksheet,sense,10,3,5
worksheet,sense,11,3,4
worksheet,sense,12,3,5
worksheet,sense,1,4,3
worksheet,sense,2,4,4
worksheet,sense,3,4,4
worksheet,sense,4,4,4
worksheet,sense,5,4,3
worksheet,sense,6,4,4
worksheet,sense,7,4,3
worksheet,sense,8,4,4
worksheet,sense,9,4,4
worksheet,sense,10,4,5
worksheet,sense,11,4,3
worksheet,sense,12,4,4
worksheet,sense,1,5,2
worksheet,sense,2,5,3
worksheet,sense,3,5,3
worksheet,sense,4,5,3
worksheet,sense,5,5,2
worksheet,sense,6,5,3
worksheet,sense,7,5,2
worksheet,sense,8,5,3
worksheet,sense,9,5,3
worksheet,sense,10,5,4
worksheet,sense,11,5,2
worksheet,sense,12,5,3
worksheet,sense,1,6,2
worksheet,sense,2,6,2
worksheet,sense,3,6,2
worksheet,sense,4,6,2
worksheet,sense,5,6,2
worksheet,sense,6,6,2
worksheet,sense,7,6,2
worksheet,sense,8,6,2
worksheet,sense,9,6,2
worksheet,sense,10,6,3
worksheet,sense,11,6,2
worksheet,sense,12,6,2
worksheet,shiba,1,3,2
worksheet,shiba,2,3,3
worksheet,shiba,3,3,2
worksheet,shiba,4,3,NULL
worksheet,shiba,5,3,4
worksheet,shiba,6,3,2
worksheet,shiba,7,3,3
worksheet,shiba,8,3,5
worksheet,shiba,9,3,3
worksheet,shiba,10,3,4
worksheet,shiba,11,3,3
worksheet,shiba,12,3,1
worksheet,shiba,13,3,3
worksheet,shiba,14,3,3
worksheet,shiba,15,3,3
worksheet,shiba,16,3,3
worksheet,shiba,17,3,3
worksheet,shiba,18,3,5
worksheet,shiba,19,3,4
worksheet,shiba,20,3,5
worksheet,shiba,1,4,2
worksheet,shiba,2,4,3
worksheet,shiba,3,4,2
worksheet,shiba,4,4,3
worksheet,shiba,5,4,3
worksheet,shiba,6,4,2
worksheet,shiba,7,4,3
worksheet,shiba,8,4,4
worksheet,shiba,9,4,3
worksheet,shiba,10,4,4
worksheet,shiba,11,4,2
worksheet,shiba,12,4,1
worksheet,shiba,13,4,2
worksheet,shiba,14,4,3
worksheet,shiba,15,4,3
worksheet,shiba,16,4,3
worksheet,shiba,17,4,2
worksheet,shiba,18,4,4
worksheet,shiba,19,4,4
worksheet,shiba,20,4,4
worksheet,shiba,1,5,1
worksheet,shiba,2,5,2
worksheet,shiba,3,5,1
worksheet,shiba,4,5,2
worksheet,shiba,5,5,2
worksheet,shiba,6,5,1
worksheet,shiba,7,5,2
worksheet,shiba,8,5,3
worksheet,shiba,9,5,2
worksheet,shiba,10,5,3
worksheet,shiba,11,5,2
worksheet,shiba,12,5,1
worksheet,shiba,13,5,1
worksheet,shiba,14,5,2
worksheet,shiba,15,5,2
worksheet,shiba,16,5,2
worksheet,shiba,17,5,2
worksheet,shiba,18,5,3
worksheet,shiba,19,5,3
worksheet,shiba,20,5,3
worksheet,shiba,1,6,1
worksheet,shiba,2,6,2
worksheet,shiba,3,6,1
worksheet,shiba,4,6,2
worksheet,shiba,5,6,1
worksheet,shiba,6,6,1
worksheet,shiba,7,6,2
worksheet,shiba,8,6,2
worksheet,shiba,9,6,2
worksheet,shiba,10,6,3
worksheet,shiba,11,6,1
worksheet,shiba,12,6,1
worksheet,shiba,13,6,1
worksheet,shiba,14,6,2
worksheet,shiba,15,6,2
worksheet,shiba,16,6,2
worksheet,shiba,17,6,1
worksheet,shiba,18,6,3
worksheet,shiba,19,6,3
worksheet,shiba,20,6,3
worksheet,snowy river,1,3,4
worksheet,snowy river,2,3,3
worksheet,snowy river,3,3,4
worksheet,snowy river,4,3,3
worksheet,snowy river,5,3,5
worksheet,snowy river,6,3,5
worksheet,snowy river,7,3,4
worksheet,snowy river,8,3,3
worksheet,snowy river,9,3,4
worksheet,snowy river,10,3,4
worksheet,snowy river,11,3,4
worksheet,snowy river,12,3,3
worksheet,snowy river,13,3,4
worksheet,snowy river,14,3,5
worksheet,snowy river,1,4,3
worksheet,snowy river,2,4,2
worksheet,snowy river,3,4,3
worksheet,snowy river,4,4,2
worksheet,snowy river,5,4,4
worksheet,snowy river,6,4,4
worksheet,snowy river,7,4,3
worksheet,snowy river,8,4,2
worksheet,snowy river,9,4,3
worksheet,snowy river,10,4,3
worksheet,snowy river,11,4,3
worksheet,snowy river,12,4,2
worksheet,snowy river,13,4,3
worksheet,snowy river,14,4,3
worksheet,snowy river,1,5,2
worksheet,snowy river,2,5,2
worksheet,snowy river,3,5,2
worksheet,snowy river,4,5,1
worksheet,snowy river,5,5,3
worksheet,snowy river,6,5,3
worksheet,snowy river,7,5,2
worksheet,snowy river,8,5,2
worksheet,snowy river,9,5,2
worksheet,snowy river,10,5,2
worksheet,snowy river,11,5,2
worksheet,snowy river,12,5,1
worksheet,snowy river,13,5,2
worksheet,snowy river,14,5,2
worksheet,snowy river,1,6,1
worksheet,snowy river,2,6,1
worksheet,snowy river,3,6,2
worksheet,snowy river,4,6,1
worksheet,snowy river,5,6,2
worksheet,snowy river,6,6,2
worksheet,snowy river,7,6,1
worksheet,snowy river,8,6,1
worksheet,snowy river,9,6,2
worksheet,snowy river,10,6,1
worksheet,snowy river,11,6,2
worksheet,snowy river,12,6,1
worksheet,snowy river,13,6,2
worksheet,snowy river,14,6,2
worksheet,sonnet 18,1,3,4
worksheet,sonnet 18,2,3,3
worksheet,sonnet 18,3,3,5
worksheet,sonnet 18,4,3,4
worksheet,sonnet 18,5,3,5
worksheet,sonnet 18,6,3,2
worksheet,sonnet 18,7,3,5
worksheet,sonnet 18,8,3,4
worksheet,sonnet 18,9,3,5
worksheet,sonnet 18,10,3,5
worksheet,sonnet 18,11,3,5
worksheet,sonnet 18,12,3,5
worksheet,sonnet 18,13,3,4
worksheet,sonnet 18,14,3,5
worksheet,sonnet 18,15,3,5
worksheet,sonnet 18,16,3,5
worksheet,sonnet 18,1,4,3
worksheet,sonnet 18,2,4,3
worksheet,sonnet 18,3,4,4
worksheet,sonnet 18,4,4,3
worksheet,sonnet 18,5,4,4
worksheet,sonnet 18,6,4,2
worksheet,sonnet 18,7,4,4
worksheet,sonnet 18,8,4,3
worksheet,sonnet 18,9,4,5
worksheet,sonnet 18,10,4,5
worksheet,sonnet 18,11,4,4
worksheet,sonnet 18,12,4,5
worksheet,sonnet 18,13,4,3
worksheet,sonnet 18,14,4,5
worksheet,sonnet 18,15,4,4
worksheet,sonnet 18,16,4,5
worksheet,sonnet 18,1,5,3
worksheet,sonnet 18,2,5,2
worksheet,sonnet 18,3,5,3
worksheet,sonnet 18,4,5,2
worksheet,sonnet 18,5,5,4
worksheet,sonnet 18,6,5,1
worksheet,sonnet 18,7,5,3
worksheet,sonnet 18,8,5,2
worksheet,sonnet 18,9,5,4
worksheet,sonnet 18,10,5,4
worksheet,sonnet 18,11,5,3
worksheet,sonnet 18,12,5,4
worksheet,sonnet 18,13,5,2
worksheet,sonnet 18,14,5,4
worksheet,sonnet 18,15,5,3
worksheet,sonnet 18,16,5,5
worksheet,sonnet 18,1,6,2
worksheet,sonnet 18,2,6,2
worksheet,sonnet 18,3,6,2
worksheet,sonnet 18,4,6,2
worksheet,sonnet 18,5,6,3
worksheet,sonnet 18,6,6,1
worksheet,sonnet 18,7,6,3
worksheet,sonnet 18,8,6,2
worksheet,sonnet 18,9,6,3
worksheet,sonnet 18,10,6,3
worksheet,sonnet 18,11,6,3
worksheet,sonnet 18,12,6,4
worksheet,sonnet 18,13,6,1
worksheet,sonnet 18,14,6,3
worksheet,sonnet 18,15,6,2
worksheet,sonnet 18,16,6,5
worksheet,stopping by,1,3,4
worksheet,stopping by,2,3,5
worksheet,stopping by,3,3,5
worksheet,stopping by,4,3,3
worksheet,stopping by,5,3,4
worksheet,stopping by,6,3,4
worksheet,stopping by,7,3,3
worksheet,stopping by,8,3,5
worksheet,stopping by,9,3,5
worksheet,stopping by,10,3,5
worksheet,stopping by,11,3,4
worksheet,stopping by,12,3,5
worksheet,stopping by,1,4,3
worksheet,stopping by,2,4,5
worksheet,stopping by,3,4,4
worksheet,stopping by,4,4,2
worksheet,stopping by,5,4,4
worksheet,stopping by,6,4,4
worksheet,stopping by,7,4,3
worksheet,stopping by,8,4,4
worksheet,stopping by,9,4,5
worksheet,stopping by,10,4,5
worksheet,stopping by,11,4,3
worksheet,stopping by,12,4,4
worksheet,stopping by,1,5,2
worksheet,stopping by,2,5,4
worksheet,stopping by,3,5,4
worksheet,stopping by,4,5,2
worksheet,stopping by,5,5,3
worksheet,stopping by,6,5,3
worksheet,stopping by,7,5,2
worksheet,stopping by,8,5,3
worksheet,stopping by,9,5,4
worksheet,stopping by,10,5,4
worksheet,stopping by,11,5,3
worksheet,stopping by,12,5,4
worksheet,stopping by,1,6,1
worksheet,stopping by,2,6,3
worksheet,stopping by,3,6,3
worksheet,stopping by,4,6,2
worksheet,stopping by,5,6,2
worksheet,stopping by,6,6,2
worksheet,stopping by,7,6,2
worksheet,stopping by,8,6,3
worksheet,stopping by,9,6,3
worksheet,stopping by,10,6,4
worksheet,stopping by,11,6,2
worksheet,stopping by,12,6,3
worksheet,this is going to hurt,1,3,2
worksheet,this is going to hurt,2,3,4
worksheet,this is going to hurt,3,3,5
worksheet,this is going to hurt,4,3,5
worksheet,this is going to hurt,5,3,4
worksheet,this is going to hurt,6,3,3
worksheet,this is going to hurt,7,3,3
worksheet,this is going to hurt,8,3,3
worksheet,this is going to hurt,1,4,2
worksheet,this is going to hurt,2,4,4
worksheet,this is going to hurt,3,4,5
worksheet,this is going to hurt,4,4,5
worksheet,this is going to hurt,5,4,4
worksheet,this is going to hurt,6,4,3
worksheet,this is going to hurt,7,4,3
worksheet,this is going to hurt,8,4,3
worksheet,this is going to hurt,1,5,1
worksheet,this is going to hurt,2,5,3
worksheet,this is going to hurt,3,5,4
worksheet,this is going to hurt,4,5,4
worksheet,this is going to hurt,5,5,3
worksheet,this is going to hurt,6,5,2
worksheet,this is going to hurt,7,5,2
worksheet,this is going to hurt,8,5,2
worksheet,this is going to hurt,1,6,1
worksheet,this is going to hurt,2,6,2
worksheet,this is going to hurt,3,6,3
worksheet,this is going to hurt,4,6,3
worksheet,this is going to hurt,5,6,2
worksheet,this is going to hurt,6,6,2
worksheet,this is going to hurt,7,6,1
worksheet,this is going to hurt,8,6,1
worksheet,THOSE WINTER,1,3,4
worksheet,THOSE WINTER,2,3,5
worksheet,THOSE WINTER,3,3,5
worksheet,THOSE WINTER,4,3,2
worksheet,THOSE WINTER,5,3,5
worksheet,THOSE WINTER,6,3,5
worksheet,THOSE WINTER,7,3,5
worksheet,THOSE WINTER,8,3,5
worksheet,THOSE WINTER,9,3,5
worksheet,THOSE WINTER,10,3,4
worksheet,THOSE WINTER,11,3,5
worksheet,THOSE WINTER,12,3,3
worksheet,THOSE WINTER,13,3,5
worksheet,THOSE WINTER,14,3,5
worksheet,THOSE WINTER,15,3,5
worksheet,THOSE WINTER,16,3,5
worksheet,THOSE WINTER,17,3,1
worksheet,THOSE WINTER,1,4,4
worksheet,THOSE WINTER,2,4,5
worksheet,THOSE WINTER,3,4,5
worksheet,THOSE WINTER,4,4,2
worksheet,THOSE WINTER,5,4,5
worksheet,THOSE WINTER,6,4,5
worksheet,THOSE WINTER,7,4,5
worksheet,THOSE WINTER,8,4,4
worksheet,THOSE WINTER,9,4,5
worksheet,THOSE WINTER,10,4,3
worksheet,THOSE WINTER,11,4,5
worksheet,THOSE WINTER,12,4,3
worksheet,THOSE WINTER,13,4,5
worksheet,THOSE WINTER,14,4,5
worksheet,THOSE WINTER,15,4,5
worksheet,THOSE WINTER,16,4,5
worksheet,THOSE WINTER,17,4,1
worksheet,THOSE WINTER,1,5,3
worksheet,THOSE WINTER,2,5,4
worksheet,THOSE WINTER,3,5,5
worksheet,THOSE WINTER,4,5,2
worksheet,THOSE WINTER,5,5,4
worksheet,THOSE WINTER,6,5,5
worksheet,THOSE WINTER,7,5,4
worksheet,THOSE WINTER,8,5,3
worksheet,THOSE WINTER,9,5,4
worksheet,THOSE WINTER,10,5,2
worksheet,THOSE WINTER,11,5,5
worksheet,THOSE WINTER,12,5,2
worksheet,THOSE WINTER,13,5,4
worksheet,THOSE WINTER,14,5,4
worksheet,THOSE WINTER,15,5,5
worksheet,THOSE WINTER,16,5,5
worksheet,THOSE WINTER,17,5,1
worksheet,THOSE WINTER,1,6,3
worksheet,THOSE WINTER,2,6,4
worksheet,THOSE WINTER,3,6,4
worksheet,THOSE WINTER,4,6,1
worksheet,THOSE WINTER,5,6,3
worksheet,THOSE WINTER,6,6,4
worksheet,THOSE WINTER,7,6,3
worksheet,THOSE WINTER,8,6,2
worksheet,THOSE WINTER,9,6,3
worksheet,THOSE WINTER,10,6,1
worksheet,THOSE WINTER,11,6,4
worksheet,THOSE WINTER,12,6,1
worksheet,THOSE WINTER,13,6,3
worksheet,THOSE WINTER,14,6,3
worksheet,THOSE WINTER,15,6,4
worksheet,THOSE WINTER,16,6,4
worksheet,THOSE WINTER,17,6,1
worksheet,tom sawyer,1,3,2
worksheet,tom sawyer,2,3,3
worksheet,tom sawyer,3,3,3
worksheet,tom sawyer,4,3,2
worksheet,tom sawyer,5,3,3
worksheet,tom sawyer,6,3,3
worksheet,tom sawyer,7,3,3
worksheet,tom sawyer,8,3,2
worksheet,tom sawyer,9,3,3
worksheet,tom sawyer,10,3,4
worksheet,tom sawyer,11,3,3
worksheet,tom sawyer,12,3,4
worksheet,tom sawyer,13,3,4
worksheet,tom sawyer,14,3,5
worksheet,tom sawyer,15,3,5
worksheet,tom sawyer,16,3,5
worksheet,tom sawyer,17,3,4
worksheet,tom sawyer,1,4,2
worksheet,tom sawyer,2,4,3
worksheet,tom sawyer,3,4,3
worksheet,tom sawyer,4,4,2
worksheet,tom sawyer,5,4,3
worksheet,tom sawyer,6,4,3
worksheet,tom sawyer,7,4,3
worksheet,tom sawyer,8,4,2
worksheet,tom sawyer,9,4,3
worksheet,tom sawyer,10,4,4
worksheet,tom sawyer,11,4,3
worksheet,tom sawyer,12,4,4
worksheet,tom sawyer,13,4,4
worksheet,tom sawyer,14,4,5
worksheet,tom sawyer,15,4,5
worksheet,tom sawyer,16,4,5
worksheet,tom sawyer,17,4,4
worksheet,tom sawyer,1,5,1
worksheet,tom sawyer,2,5,2
worksheet,tom sawyer,3,5,2
worksheet,tom sawyer,4,5,1
worksheet,tom sawyer,5,5,2
worksheet,tom sawyer,6,5,2
worksheet,tom sawyer,7,5,2
worksheet,tom sawyer,8,5,2
worksheet,tom sawyer,9,5,3
worksheet,tom sawyer,10,5,3
worksheet,tom sawyer,11,5,2
worksheet,tom sawyer,12,5,3
worksheet,tom sawyer,13,5,3
worksheet,tom sawyer,14,5,4
worksheet,tom sawyer,15,5,5
worksheet,tom sawyer,16,5,5
worksheet,tom sawyer,17,5,3
worksheet,tom sawyer,1,6,1
worksheet,tom sawyer,2,6,1
worksheet,tom sawyer,3,6,1
worksheet,tom sawyer,4,6,1
worksheet,tom sawyer,5,6,1
worksheet,tom sawyer,6,6,2
worksheet,tom sawyer,7,6,2
worksheet,tom sawyer,8,6,1
worksheet,tom sawyer,9,6,2
worksheet,tom sawyer,10,6,3
worksheet,tom sawyer,11,6,2
worksheet,tom sawyer,12,6,3
worksheet,tom sawyer,13,6,3
worksheet,tom sawyer,14,6,4
worksheet,tom sawyer,15,6,4
worksheet,tom sawyer,16,6,4
worksheet,tom sawyer,17,6,3
worksheet,treasure island,1,3,4
worksheet,treasure island,2,3,5
worksheet,treasure island,3,3,3
worksheet,treasure island,4,3,4
worksheet,treasure island,5,3,2
worksheet,treasure island,6,3,3
worksheet,treasure island,7,3,3
worksheet,treasure island,8,3,2
worksheet,treasure island,9,3,4
worksheet,treasure island,10,3,4
worksheet,treasure island,11,3,5
worksheet,treasure island,12,3,2
worksheet,treasure island,13,3,4
worksheet,treasure island,14,3,4
worksheet,treasure island,15,3,4
worksheet,treasure island,1,4,4
worksheet,treasure island,2,4,4
worksheet,treasure island,3,4,3
worksheet,treasure island,4,4,4
worksheet,treasure island,5,4,2
worksheet,treasure island,6,4,3
worksheet,treasure island,7,4,3
worksheet,treasure island,8,4,2
worksheet,treasure island,9,4,4
worksheet,treasure island,10,4,3
worksheet,treasure island,11,4,4
worksheet,treasure island,12,4,2
worksheet,treasure island,13,4,3
worksheet,treasure island,14,4,3
worksheet,treasure island,15,4,3
worksheet,treasure island,1,5,3
worksheet,treasure island,2,5,3
worksheet,treasure island,3,5,2
worksheet,treasure island,4,5,3
worksheet,treasure island,5,5,1
worksheet,treasure island,6,5,2
worksheet,treasure island,7,5,2
worksheet,treasure island,8,5,1
worksheet,treasure island,9,5,3
worksheet,treasure island,10,5,3
worksheet,treasure island,11,5,4
worksheet,treasure island,12,5,1
worksheet,treasure island,13,5,3
worksheet,treasure island,14,5,3
worksheet,treasure island,15,5,3
worksheet,treasure island,1,6,3
worksheet,treasure island,2,6,3
worksheet,treasure island,3,6,2
worksheet,treasure island,4,6,3
worksheet,treasure island,5,6,1
worksheet,treasure island,6,6,2
worksheet,treasure island,7,6,2
worksheet,treasure island,8,6,1
worksheet,treasure island,9,6,3
worksheet,treasure island,10,6,2
worksheet,treasure island,11,6,3
worksheet,treasure island,12,6,1
worksheet,treasure island,13,6,2
worksheet,treasure island,14,6,2
worksheet,treasure island,15,6,2
worksheet,tyger,1,3,2
worksheet,tyger,2,3,3
worksheet,tyger,3,3,4
worksheet,tyger,4,3,4
worksheet,tyger,5,3,5
worksheet,tyger,6,3,5
worksheet,tyger,7,3,3
worksheet,tyger,8,3,5
worksheet,tyger,9,3,3
worksheet,tyger,10,3,3
worksheet,tyger,11,3,4
worksheet,tyger,12,3,4
worksheet,tyger,1,4,2
worksheet,tyger,2,4,3
worksheet,tyger,3,4,3
worksheet,tyger,4,4,4
worksheet,tyger,5,4,5
worksheet,tyger,6,4,5
worksheet,tyger,7,4,3
worksheet,tyger,8,4,4
worksheet,tyger,9,4,3
worksheet,tyger,10,4,3
worksheet,tyger,11,4,3
worksheet,tyger,12,4,3
worksheet,tyger,1,5,1
worksheet,tyger,2,5,2
worksheet,tyger,3,5,2
worksheet,tyger,4,5,4
worksheet,tyger,5,5,4
worksheet,tyger,6,5,4
worksheet,tyger,7,5,2
worksheet,tyger,8,5,4
worksheet,tyger,9,5,2
worksheet,tyger,10,5,1
worksheet,tyger,11,5,2
worksheet,tyger,12,5,3
worksheet,tyger,1,6,1
worksheet,tyger,2,6,2
worksheet,tyger,3,6,2
worksheet,tyger,4,6,3
worksheet,tyger,5,6,4
worksheet,tyger,6,6,4
worksheet,tyger,7,6,2
worksheet,tyger,8,6,3
worksheet,tyger,9,6,2
worksheet,tyger,10,6,1
worksheet,tyger,11,6,2
worksheet,tyger,12,6,2
worksheet,umami,1,3,3
worksheet,umami,2,3,4
worksheet,umami,3,3,3
worksheet,umami,4,3,5
worksheet,umami,5,3,5
worksheet,umami,6,3,3
worksheet,umami,7,3,4
worksheet,umami,8,3,3
worksheet,umami,9,3,4
worksheet,umami,10,3,5
worksheet,umami,11,3,4
worksheet,umami,12,3,4
worksheet,umami,13,3,5
worksheet,umami,14,3,5
worksheet,umami,15,3,3
worksheet,umami,16,3,2
worksheet,umami,17,3,4
worksheet,umami,18,3,4
worksheet,umami,19,3,3
worksheet,umami,20,3,5
worksheet,umami,21,3,4
worksheet,umami,22,3,2
worksheet,umami,1,4,2
worksheet,umami,2,4,2
worksheet,umami,3,4,2
worksheet,umami,4,4,4
worksheet,umami,5,4,4
worksheet,umami,6,4,2
worksheet,umami,7,4,3
worksheet,umami,8,4,3
worksheet,umami,9,4,3
worksheet,umami,10,4,4
worksheet,umami,11,4,3
worksheet,umami,12,4,3
worksheet,umami,13,4,4
worksheet,umami,14,4,4
worksheet,umami,15,4,3
worksheet,umami,16,4,2
worksheet,umami,17,4,4
worksheet,umami,18,4,3
worksheet,umami,19,4,3
worksheet,umami,20,4,4
worksheet,umami,21,4,3
worksheet,umami,22,4,2
worksheet,umami,1,5,1
worksheet,umami,2,5,2
worksheet,umami,3,5,2
worksheet,umami,4,5,3
worksheet,umami,5,5,4
worksheet,umami,6,5,2
worksheet,umami,7,5,2
worksheet,umami,8,5,3
worksheet,umami,9,5,2
worksheet,umami,10,5,3
worksheet,umami,11,5,3
worksheet,umami,12,5,3
worksheet,umami,13,5,4
worksheet,umami,14,5,4
worksheet,umami,15,5,3
worksheet,umami,16,5,1
worksheet,umami,17,5,3
worksheet,umami,18,5,2
worksheet,umami,19,5,2
worksheet,umami,20,5,4
worksheet,umami,21,5,3
worksheet,umami,22,5,1
worksheet,umami,1,6,1
worksheet,umami,2,6,1
worksheet,umami,3,6,1
worksheet,umami,4,6,2
worksheet,umami,5,6,3
worksheet,umami,6,6,2
worksheet,umami,7,6,1
worksheet,umami,8,6,2
worksheet,umami,9,6,1
worksheet,umami,10,6,2
worksheet,umami,11,6,2
worksheet,umami,12,6,2
worksheet,umami,13,6,3
worksheet,umami,14,6,3
worksheet,umami,15,6,2
worksheet,umami,16,6,1
worksheet,umami,17,6,2
worksheet,umami,18,6,2
worksheet,umami,19,6,1
worksheet,umami,20,6,3
worksheet,umami,21,6,2
worksheet,umami,22,6,1
worksheet,van,1,3,5
worksheet,van,2,3,4
worksheet,van,3,3,3
worksheet,van,4,3,4
worksheet,van,5,3,4
worksheet,van,6,3,5
worksheet,van,7,3,3
worksheet,van,8,3,3
worksheet,van,9,3,4
worksheet,van,10,3,5
worksheet,van,11,3,3
worksheet,van,12,3,4
worksheet,van,13,3,5
worksheet,van,14,3,3
worksheet,van,1,4,4
worksheet,van,2,4,3
worksheet,van,3,4,3
worksheet,van,4,4,4
worksheet,van,5,4,3
worksheet,van,6,4,5
worksheet,van,7,4,3
worksheet,van,8,4,3
worksheet,van,9,4,4
worksheet,van,10,4,4
worksheet,van,11,4,3
worksheet,van,12,4,3
worksheet,van,13,4,4
worksheet,van,14,4,3
worksheet,van,1,5,4
worksheet,van,2,5,3
worksheet,van,3,5,2
worksheet,van,4,5,3
worksheet,van,5,5,3
worksheet,van,6,5,4
worksheet,van,7,5,2
worksheet,van,8,5,2
worksheet,van,9,5,3
worksheet,van,10,5,4
worksheet,van,11,5,2
worksheet,van,12,5,3
worksheet,van,13,5,4
worksheet,van,14,5,2
worksheet,van,1,6,3
worksheet,van,2,6,2
worksheet,van,3,6,2
worksheet,van,4,6,3
worksheet,van,5,6,2
worksheet,van,6,6,3
worksheet,van,7,6,2
worksheet,van,8,6,2
worksheet,van,9,6,2
worksheet,van,10,6,3
worksheet,van,11,6,2
worksheet,van,12,6,2
worksheet,van,13,6,3
worksheet,van,14,6,2
worksheet,voyage,1,3,2
worksheet,voyage,2,3,4
worksheet,voyage,3,3,4
worksheet,voyage,4,3,3
worksheet,voyage,5,3,4
worksheet,voyage,6,3,3
worksheet,voyage,7,3,4
worksheet,voyage,8,3,5
worksheet,voyage,9,3,4
worksheet,voyage,10,3,3
worksheet,voyage,11,3,5
worksheet,voyage,12,3,2
worksheet,voyage,13,3,5
worksheet,voyage,14,3,3
worksheet,voyage,15,3,4
worksheet,voyage,1,4,2
worksheet,voyage,2,4,3
worksheet,voyage,3,4,3
worksheet,voyage,4,4,3
worksheet,voyage,5,4,3
worksheet,voyage,6,4,3
worksheet,voyage,7,4,3
worksheet,voyage,8,4,4
worksheet,voyage,9,4,4
worksheet,voyage,10,4,3
worksheet,voyage,11,4,4
worksheet,voyage,12,4,2
worksheet,voyage,13,4,4
worksheet,voyage,14,4,2
worksheet,voyage,15,4,3
worksheet,voyage,1,5,1
worksheet,voyage,2,5,2
worksheet,voyage,3,5,2
worksheet,voyage,4,5,3
worksheet,voyage,5,5,3
worksheet,voyage,6,5,2
worksheet,voyage,7,5,2
worksheet,voyage,8,5,3
worksheet,voyage,9,5,3
worksheet,voyage,10,5,3
worksheet,voyage,11,5,3
worksheet,voyage,12,5,2
worksheet,voyage,13,5,4
worksheet,voyage,14,5,2
worksheet,voyage,15,5,3
worksheet,voyage,1,6,1
worksheet,voyage,2,6,2
worksheet,voyage,3,6,2
worksheet,voyage,4,6,2
worksheet,voyage,5,6,2
worksheet,voyage,6,6,1
worksheet,voyage,7,6,2
worksheet,voyage,8,6,2
worksheet,voyage,9,6,3
worksheet,voyage,10,6,2
worksheet,voyage,11,6,3
worksheet,voyage,12,6,1
worksheet,voyage,13,6,3
worksheet,voyage,14,6,1
worksheet,voyage,15,6,2
worksheet,war of the worlds,1,3,5
worksheet,war of the worlds,2,3,4
worksheet,war of the worlds,3,3,5
worksheet,war of the worlds,4,3,5
worksheet,war of the worlds,5,3,3
worksheet,war of the worlds,6,3,4
worksheet,war of the worlds,7,3,4
worksheet,war of the worlds,8,3,5
worksheet,war of the worlds,9,3,5
worksheet,war of the worlds,10,3,4
worksheet,war of the worlds,11,3,4
worksheet,war of the worlds,12,3,3
worksheet,war of the worlds,14,3,4
worksheet,war of the worlds,15,3,5
worksheet,war of the worlds,1,4,5
worksheet,war of the worlds,2,4,4
worksheet,war of the worlds,3,4,4
worksheet,war of the worlds,4,4,5
worksheet,war of the worlds,5,4,3
worksheet,war of the worlds,6,4,4
worksheet,war of the worlds,7,4,4
worksheet,war of the worlds,8,4,5
worksheet,war of the worlds,9,4,5
worksheet,war of the worlds,10,4,4
worksheet,war of the worlds,11,4,4
worksheet,war of the worlds,12,4,3
worksheet,war of the worlds,14,4,4
worksheet,war of the worlds,15,4,5
worksheet,war of the worlds,1,5,4
worksheet,war of the worlds,2,5,3
worksheet,war of the worlds,3,5,3
worksheet,war of the worlds,4,5,4
worksheet,war of the worlds,5,5,2
worksheet,war of the worlds,6,5,3
worksheet,war of the worlds,7,5,3
worksheet,war of the worlds,8,5,4
worksheet,war of the worlds,9,5,4
worksheet,war of the worlds,10,5,3
worksheet,war of the worlds,11,5,3
worksheet,war of the worlds,12,5,3
worksheet,war of the worlds,14,5,3
worksheet,war of the worlds,15,5,4
worksheet,war of the worlds,1,6,3
worksheet,war of the worlds,2,6,2
worksheet,war of the worlds,3,6,2
worksheet,war of the worlds,4,6,3
worksheet,war of the worlds,5,6,2
worksheet,war of the worlds,6,6,2
worksheet,war of the worlds,7,6,2
worksheet,war of the worlds,8,6,3
worksheet,war of the worlds,9,6,3
worksheet,war of the worlds,10,6,2
worksheet,war of the worlds,11,6,2
worksheet,war of the worlds,12,6,2
worksheet,war of the worlds,14,6,2
worksheet,war of the worlds,15,6,4
worksheet,when u r old,1,3,5
worksheet,when u r old,2,3,4
worksheet,when u r old,3,3,4
worksheet,when u r old,4,3,5
worksheet,when u r old,5,3,5
worksheet,when u r old,6,3,5
worksheet,when u r old,7,3,5
worksheet,when u r old,8,3,5
worksheet,when u r old,9,3,4
worksheet,when u r old,10,3,5
